#1	
double load(8760,3) # P(kW) & Q (kvar)	
26827200, 1.23344928, 0.493379712
26830800, 1.135191456, 0.4540765824
26834400, 1.016027712, 0.4064110848
26838000, 0.908362224, 0.3633448896
26841600, 0.927177552, 0.3708710208
26845200, 1.057839552, 0.4231358208
26848800, 1.3588848, 0.54355392
26852400, 1.716376032, 0.6865504128
26856000, 1.764459648, 0.7057838592
26859600, 1.567944, 0.6271776
26863200, 1.215679248, 0.4862716992
26866800, 0.91986048, 0.367944192
26870400, 0.748152405, 0.299260962
26874000, 0.655025742, 0.2620102968
26877600, 0.610031961, 0.2440127844
26881200, 0.588058254, 0.2352233016
26884800, 0.619449264, 0.2477797056
26888400, 0.649793907, 0.2599175628
26892000, 0.840232701, 0.3360930804
26895600, 1.201229316, 0.4804917264
26899200, 1.237852161, 0.4951408644
26902800, 1.113334488, 0.4453337952
26906400, 1.066247973, 0.4264991892
26910000, 1.116473589, 0.4465894356
26913600, 1.195997481, 0.4783989924
26917200, 1.095546249, 0.4382184996
26920800, 0.95219397, 0.380877588
26924400, 0.866391876, 0.3465567504
26928000, 0.913478391, 0.3653913564
26931600, 1.046367, 0.4185468
26935200, 1.368648036, 0.5474592144
26938800, 1.742201055, 0.696880422
26942400, 1.787194836, 0.7148779344
26946000, 1.532927655, 0.613171062
26949600, 1.217971188, 0.4871884752
26953200, 0.923942061, 0.3695768244
26956800, 0.732743928, 0.2930975712
26960400, 0.641150937, 0.2564603748
26964000, 0.611672733, 0.2446690932
26967600, 0.588511287, 0.2354045148
26971200, 0.628517421, 0.2514069684
26974800, 0.645362109, 0.2581448436
26978400, 0.82117854, 0.328471416
26982000, 1.184392125, 0.47375685
26985600, 1.241242947, 0.4964971788
26989200, 1.164389058, 0.4657556232
26992800, 1.06332093, 0.425328372
26996400, 1.118066166, 0.4472264664
27000000, 1.218081501, 0.4872326004
27003600, 1.103327064, 0.4413308256
27007200, 1.019103624, 0.4076414496
27010800, 0.934880184, 0.3739520736
27014400, 0.976991904, 0.3907967616
27018000, 1.109643822, 0.4438575288
27021600, 1.352839005, 0.541135602
27025200, 1.66341294, 0.665365176
27028800, 1.699207902, 0.6796831608
27032400, 1.530761022, 0.6123044088
27036000, 1.214923122, 0.4859692488
27039600, 0.971727939, 0.3886911756
27043200, 0.789074244, 0.3156296976
27046800, 0.692093052, 0.2768372208
27050400, 0.623765394, 0.2495061576
27054000, 0.61715304, 0.246861216
27057600, 0.623765394, 0.2495061576
27061200, 0.655725105, 0.262290042
27064800, 0.703113642, 0.2812454568
27068400, 0.931239855, 0.372495942
27072000, 1.2122649, 0.48490596
27075600, 1.314756387, 0.5259025548
27079200, 1.282796676, 0.5131186704
27082800, 1.30042962, 0.520171848
27086400, 1.452513762, 0.5810055048
27090000, 1.304837856, 0.5219351424
27093600, 1.249734906, 0.4998939624
27097200, 1.118589885, 0.447435954
27100800, 1.037037519, 0.4148150076
27104400, 1.167080481, 0.4668321924
27108000, 1.413941697, 0.5655766788
27111600, 1.712599686, 0.6850398744
27115200, 1.646476146, 0.6585904584
27118800, 1.423860228, 0.5695440912
27122400, 1.206754605, 0.482701842
27126000, 0.992955159, 0.3971820636
27129600, 0.81707661, 0.326830644
27133200, 0.7219611, 0.28878444
27136800, 0.66351663, 0.265406652
27140400, 0.61767783, 0.247071132
27144000, 0.62226171, 0.248904684
27147600, 0.6417432, 0.25669728
27151200, 0.68414409, 0.273657636
27154800, 0.81822258, 0.327289032
27158400, 1.08294165, 0.43317666
27162000, 1.34766072, 0.539064288
27165600, 1.50465861, 0.601863444
27169200, 1.60550397, 0.642201588
27172800, 1.60206606, 0.640826424
27176400, 1.39120758, 0.556483032
27180000, 1.26285894, 0.505143576
27183600, 1.15169985, 0.46067994
27187200, 1.08981747, 0.435926988
27190800, 1.22160402, 0.488641608
27194400, 1.50351264, 0.601405056
27198000, 1.77052365, 0.70820946
27201600, 1.73729052, 0.694916208
27205200, 1.50465861, 0.601863444
27208800, 1.20899835, 0.48359934
27212400, 0.916776, 0.3667104
27216000, 0.756226296, 0.3024905184
27219600, 0.6633564, 0.26534256
27223200, 0.620238234, 0.2480952936
27226800, 0.600337542, 0.2401350168
27230400, 0.634610956, 0.2538443824
27234000, 0.665567588, 0.2662270352
27237600, 0.846885004, 0.3387540016
27241200, 1.18298558, 0.473194232
27244800, 1.351035868, 0.5404143472
27248400, 1.261482754, 0.5045931016
27252000, 1.226103746, 0.4904414984
27255600, 1.26590513, 0.506362052
27259200, 1.296861762, 0.5187447048
27262800, 1.140973008, 0.4563892032
27266400, 1.041469548, 0.4165878192
27270000, 0.943071682, 0.3772286728
27273600, 0.996140194, 0.3984560776
27277200, 1.132128256, 0.4528513024
27280800, 1.500291058, 0.6001164232
27284400, 1.83528604, 0.734114416
27288000, 1.839708416, 0.7358833664
27291600, 1.571049074, 0.6284196296
27295200, 1.248215626, 0.4992862504
27298800, 0.911009456, 0.3644037824
27302400, 0.73601129, 0.294404516
27306000, 0.645865815, 0.258346326
27309600, 0.611928695, 0.244771478
27313200, 0.59814174, 0.239256696
27316800, 0.633139395, 0.253255758
27320400, 0.65541063, 0.262164252
27324000, 0.848428, 0.3393712
27327600, 1.220675785, 0.488270314
27331200, 1.288550025, 0.51542001
27334800, 1.169770105, 0.467908042
27338400, 1.067958745, 0.427183498
27342000, 1.13901459, 0.455605836
27345600, 1.2302206, 0.49208824
27349200, 1.095532655, 0.438213062
27352800, 0.983115945, 0.393246378
27356400, 0.89721261, 0.358885044
27360000, 0.93539187, 0.374156748
27363600, 1.09659319, 0.438637276
27367200, 1.411572085, 0.564628834
27370800, 1.780638265, 0.712255306
27374400, 1.767911845, 0.707164738
27378000, 1.52504933, 0.610019732
27381600, 1.2302206, 0.49208824
27385200, 0.92902866, 0.371611464
27388800, 0.749764176, 0.2999056704
27392400, 0.647864896, 0.2591459584
27396000, 0.607105184, 0.2428420736
27399600, 0.592088448, 0.2368353792
27403200, 0.615686176, 0.2462744704
27406800, 0.645719648, 0.2582878592
27410400, 0.818412112, 0.3273648448
27414000, 1.12089208, 0.448356832
27417600, 1.202411504, 0.4809646016
27421200, 1.186322144, 0.4745288576
27424800, 1.1262552, 0.45050208
27428400, 1.144489808, 0.4577959232
27432000, 1.258187952, 0.5032751808
27435600, 1.160579168, 0.4642316672
27439200, 1.046881024, 0.4187524096
27442800, 0.928892384, 0.3715569536
27446400, 0.962143728, 0.3848574912
27450000, 1.11016584, 0.444066336
27453600, 1.436243536, 0.5744974144
27457200, 1.776265344, 0.7105061376
27460800, 1.797717824, 0.7190871296
27464400, 1.59284664, 0.637138656
27468000, 1.243171216, 0.4972684864
27471600, 0.937473376, 0.3749893504
27475200, 0.769071408, 0.3076285632
27478800, 0.674680496, 0.2698721984
27482400, 0.614613552, 0.2458454208
27486000, 0.60066944, 0.240267776
27489600, 0.629630288, 0.2518521152
27493200, 0.66502688, 0.266010752
27496800, 0.855953952, 0.3423815808
27500400, 1.227081856, 0.4908327424
27504000, 1.267841568, 0.5071366272
27507600, 1.135908816, 0.4543635264
27511200, 1.098366976, 0.4393467904
27514800, 1.141271936, 0.4565087744
27518400, 1.22815448, 0.491261792
27522000, 1.117674208, 0.4470696832
27525600, 0.979305712, 0.3917222848
27529200, 0.898858912, 0.3595435648
27532800, 0.948199616, 0.3792798464
27536400, 1.108020592, 0.4432082368
27540000, 1.440534032, 0.5762136128
27543600, 1.788064208, 0.7152256832
27547200, 1.811661936, 0.7246647744
27550800, 1.561740544, 0.6246962176
27554400, 1.241025968, 0.4964103872
27558000, 0.940691248, 0.3762764992
27561600, 0.747765095, 0.299106038
27565200, 0.657387731, 0.2629550924
27568800, 0.621882338, 0.2487529352
27572400, 0.604667602, 0.2418670408
27576000, 0.639097074, 0.2556388296
27579600, 0.662767336, 0.2651069344
27583200, 0.837066538, 0.3348266152
27586800, 1.20503152, 0.482012608
27590400, 1.267434938, 0.5069739752
27594000, 1.196424152, 0.4785696608
27597600, 1.106046788, 0.4424187152
27601200, 1.15123547, 0.460494188
27604800, 1.224398098, 0.4897592392
27608400, 1.115730077, 0.4462920308
27612000, 1.027504555, 0.411001822
27615600, 0.945734559, 0.3782938236
27619200, 1.001682451, 0.4006729804
27622800, 1.154463233, 0.4617852932
27626400, 1.411608352, 0.5646433408
27630000, 1.707486627, 0.6829946508
27633600, 1.717169916, 0.6868679664
27637200, 1.546098477, 0.6184393908
27640800, 1.240536913, 0.4962147652
27644400, 0.995226925, 0.39809077
27648000, 0.808916752, 0.3235667008
27651600, 0.703847956, 0.2815391824
27655200, 0.636061636, 0.2544246544
27658800, 0.630412776, 0.2521651104
27662400, 0.639450952, 0.2557803808
27666000, 0.669954796, 0.2679819184
27669600, 0.72305408, 0.289221632
27673200, 0.953527568, 0.3814110272
27676800, 1.234840796, 0.4939363184
27680400, 1.337650048, 0.5350600192
27684000, 1.311665292, 0.5246661168
27687600, 1.31618438, 0.526473752
27691200, 1.475482232, 0.5901928928
27694800, 1.329741644, 0.5318966576
27698400, 1.28794008, 0.515176032
27702000, 1.148978124, 0.4595912496
27705600, 1.071023856, 0.4284095424
27709200, 1.224672848, 0.4898691392
27712800, 1.478871548, 0.5915486192
27716400, 1.757925232, 0.7031700928
27720000, 1.681100736, 0.6724402944
27723600, 1.45740588, 0.582962352
27727200, 1.234840796, 0.4939363184
27730800, 1.02809252, 0.411237008
27734400, 0.84902146, 0.339608584
27738000, 0.74201183, 0.296804732
27741600, 0.68439126, 0.273756504
27745200, 0.63382627, 0.253530508
27748800, 0.64088185, 0.25635274
27752400, 0.6585208, 0.26340832
27756000, 0.70320614, 0.281282456
27759600, 0.84196588, 0.336786352
27763200, 1.10302234, 0.441208936
27766800, 1.36995845, 0.54798338
27770400, 1.53341272, 0.613365088
27774000, 1.65100572, 0.660402288
27777600, 1.63101491, 0.652405964
27781200, 1.42169937, 0.568679748
27784800, 1.29234707, 0.516938828
27788400, 1.16064291, 0.464257164
27792000, 1.12654094, 0.450616376
27795600, 1.2817637, 0.51270548
27799200, 1.58515364, 0.634061456
27802800, 1.82151557, 0.728606228
27806400, 1.76859872, 0.707439488
27810000, 1.53811644, 0.615246576
27813600, 1.23707836, 0.494831344
27817200, 0.93839214, 0.375356856
27820800, 0.775493208, 0.3101972832
27824400, 0.687059772, 0.2748239088
27828000, 0.631505434, 0.2526021736
27831600, 0.616766528, 0.2467066112
27835200, 0.650779388, 0.2603117552
27838800, 0.679123438, 0.2716493752
27842400, 0.866194168, 0.3464776672
27846000, 1.20745653, 0.482982612
27849600, 1.38885845, 0.55554338
27853200, 1.301558776, 0.5206235104
27856800, 1.261877106, 0.5047508424
27860400, 1.29815749, 0.519262996
27864000, 1.310628872, 0.5242515488
27867600, 1.159838526, 0.4639354104
27871200, 1.06006747, 0.424026988
27874800, 0.970500272, 0.3882001088
27878400, 1.029455896, 0.4117823584
27882000, 1.180246242, 0.4720984968
27885600, 1.584999276, 0.6339997104
27889200, 1.879777396, 0.7519109584
27892800, 1.862770966, 0.7451083864
27896400, 1.602005706, 0.6408022824
27900000, 1.274348488, 0.5097393952
27903600, 0.930818602, 0.3723274408
27907200, 0.755669278, 0.3022677112
27910800, 0.662430314, 0.2649721256
27914400, 0.627736746, 0.2510946984
27918000, 0.60713744, 0.242854976
27921600, 0.648336052, 0.2593344208
27925200, 0.665682836, 0.2662731344
27928800, 0.870591722, 0.3482366888
27932400, 1.23595836, 0.494383344
27936000, 1.309682192, 0.5238728768
27939600, 1.195843922, 0.4783375688
27943200, 1.096099914, 0.4384399656
27946800, 1.161150354, 0.4644601416
27950400, 1.255473492, 0.5021893968
27954000, 1.112362524, 0.4449450096
27957600, 0.999608428, 0.3998433712
27961200, 0.909621986, 0.3638487944
27964800, 0.96491486, 0.385965944
27968400, 1.140551048, 0.4562204192
27972000, 1.48531838, 0.594127352
27975600, 1.818159798, 0.7272639192
27979200, 1.789971274, 0.7159885096
27982800, 1.554705516, 0.6218822064
27986400, 1.258726014, 0.5034904056
27990000, 0.945399728, 0.3781598912
27993600, 0.769339788, 0.3077359152
27997200, 0.663528012, 0.2654112048
28000800, 0.620541978, 0.2482167912
28004400, 0.609519918, 0.2438079672
28008000, 0.629359626, 0.2517438504
28011600, 0.664630218, 0.2658520872
28015200, 0.838778766, 0.3355115064
28018800, 1.147396446, 0.4589585784
28022400, 1.237777338, 0.4951109352
28026000, 1.208017776, 0.4832071104
28029600, 1.149600858, 0.4598403432
28033200, 1.174951596, 0.4699806384
28036800, 1.286274402, 0.5145097608
28040400, 1.183769244, 0.4735076976
28044000, 1.071344232, 0.4285376928
28047600, 0.955612602, 0.3822450408
28051200, 0.99749643, 0.398998572
28054800, 1.155111888, 0.4620447552
28058400, 1.516635456, 0.6066541824
28062000, 1.834070784, 0.7336283136
28065600, 1.825253136, 0.7301012544
28069200, 1.633469292, 0.6533877168
28072800, 1.281865578, 0.5127462312
28076400, 0.968839074, 0.3875356296
28080000, 0.790865488, 0.3163461952
28083600, 0.694069712, 0.2776278848
28087200, 0.6324724, 0.25298896
28090800, 0.620372928, 0.2481491712
28094400, 0.645671824, 0.2582687296
28098000, 0.685270096, 0.2741080384
28101600, 0.877761696, 0.3511046784
28105200, 1.24844552, 0.499378208
28108800, 1.29794336, 0.519177344
28112400, 1.157149504, 0.4628598016
28116000, 1.125250896, 0.4501003584
28119600, 1.172548832, 0.4690195328
28123200, 1.25394528, 0.501578112
28126800, 1.13845032, 0.455380128
28130400, 0.998756416, 0.3995025664
28134000, 0.915160064, 0.3660640256
28137600, 0.97345752, 0.389383008
28141200, 1.161549312, 0.4646197248
28144800, 1.511334048, 0.6045336192
28148400, 1.832520032, 0.7330080128
28152000, 1.851219216, 0.7404876864
28155600, 1.591630544, 0.6366522176
28159200, 1.256145184, 0.5024580736
28162800, 0.961358048, 0.3845432192
28166400, 0.771699726, 0.3086798904
28170000, 0.682147179, 0.2728588716
28173600, 0.639029286, 0.2556117144
28177200, 0.621339894, 0.2485359576
28180800, 0.656718678, 0.2626874712
28184400, 0.68546394, 0.274185576
28188000, 0.861252273, 0.3445009092
28191600, 1.232729505, 0.493091802
28195200, 1.30459266, 0.521837064
28198800, 1.229412744, 0.4917650976
28202400, 1.12769874, 0.451079496
28206000, 1.175238981, 0.4700955924
28209600, 1.237151853, 0.4948607412
28213200, 1.137649023, 0.4550596092
28216800, 1.063574694, 0.4254298776
28220400, 0.975127734, 0.3900510936
28224000, 1.03925178, 0.415700712
28227600, 1.209512178, 0.4838048712
28231200, 1.483697754, 0.5934791016
28234800, 1.763411265, 0.705364506
28238400, 1.73577159, 0.694308636
28242000, 1.573250301, 0.6293001204
28245600, 1.268108289, 0.5072433156
28249200, 1.022667975, 0.40906719
28252800, 0.836131443, 0.3344525772
28256400, 0.729440607, 0.2917762428
28260000, 0.656380578, 0.2625522312
28263600, 0.645943431, 0.2583773724
28267200, 0.659859627, 0.2639438508
28270800, 0.686532336, 0.2746129344
28274400, 0.74219712, 0.296878848
28278000, 0.97413372, 0.389653488
28281600, 1.265214153, 0.5060856612
28285200, 1.362627525, 0.54505101
28288800, 1.331316084, 0.5325264336
28292400, 1.352190378, 0.5408761512
28296000, 1.489032972, 0.5956131888
28299600, 1.355669427, 0.5422677708
28303200, 1.315080522, 0.5260322088
28306800, 1.174758879, 0.4699035516
28310400, 1.117934412, 0.4471737648
28314000, 1.295365911, 0.5181463644
28317600, 1.557454269, 0.6229817076
28321200, 1.798668333, 0.7194673332
28324800, 1.703574327, 0.6814297308
28328400, 1.490192655, 0.596077062
28332000, 1.261735104, 0.5046940416
28335600, 1.051832481, 0.4207329924
28339200, 0.8726361, 0.34905444
28342800, 0.771530676, 0.3086122704
28346400, 0.700516152, 0.2802064608
28350000, 0.653574348, 0.2614297392
28353600, 0.658388892, 0.2633555568
28357200, 0.683665248, 0.2734660992
28360800, 0.718570692, 0.2874282768
28364400, 0.864210648, 0.3456842592
28368000, 1.129010568, 0.4516042272
28371600, 1.404643212, 0.5618572848
28375200, 1.563523164, 0.6254092656
28378800, 1.663424952, 0.6653699808
28382400, 1.662221316, 0.6648885264
28386000, 1.43232684, 0.572930736
28389600, 1.30594506, 0.522378024
28393200, 1.187988732, 0.4751954928
28396800, 1.157897832, 0.4631591328
28400400, 1.328814144, 0.5315256576
28404000, 1.645370412, 0.6581481648
28407600, 1.872857616, 0.7491430464
28411200, 1.798232184, 0.7192928736
28414800, 1.57074498, 0.628297992
28418400, 1.266225072, 0.5064900288
28422000, 0.9629088, 0.38516352
28425600, 0.788965632, 0.3155862528
28429200, 0.69850368, 0.279401472
28432800, 0.637814016, 0.2551256064
28436400, 0.62407296, 0.249629184
28440000, 0.657280512, 0.2629122048
28443600, 0.6870528, 0.27482112
28447200, 0.867976704, 0.3471906816
28450800, 1.20806784, 0.483227136
28454400, 1.406168064, 0.5624672256
28458000, 1.324866816, 0.5299467264
28461600, 1.27677312, 0.510709248
28465200, 1.307690496, 0.5230761984
28468800, 1.314561024, 0.5258244096
28472400, 1.1737152, 0.46948608
28476000, 1.072947456, 0.4291789824
28479600, 0.981340416, 0.3925361664
28483200, 1.046610432, 0.4186441728
28486800, 1.217228544, 0.4868914176
28490400, 1.616864256, 0.6467457024
28494000, 1.884814848, 0.7539259392
28497600, 1.865348352, 0.7461393408
28501200, 1.615719168, 0.6462876672
28504800, 1.281353472, 0.5125413888
28508400, 0.942407424, 0.3769629696
28512000, 0.76750848, 0.307003392
28515600, 0.67682304, 0.270729216
28519200, 0.63922176, 0.255688704
28522800, 0.61710336, 0.246841344
28526400, 0.66244608, 0.264978432
28530000, 0.67682304, 0.270729216
28533600, 0.88805376, 0.355221504
28537200, 1.25079552, 0.500318208
28540800, 1.32931584, 0.531726336
28544400, 1.20987648, 0.483950592
28548000, 1.12140288, 0.448561152
28551600, 1.18112256, 0.472449024
28555200, 1.28176128, 0.512704512
28558800, 1.13467392, 0.453869568
28562400, 1.02187008, 0.408748032
28566000, 0.92454912, 0.369819648
28569600, 0.98758656, 0.395034624
28573200, 1.19107584, 0.476430336
28576800, 1.5538176, 0.62152704
28580400, 1.85683968, 0.742735872
28584000, 1.80486144, 0.721944576
28587600, 1.58478336, 0.633913344
28591200, 1.27844352, 0.511377408
28594800, 0.95440896, 0.381763584
28598400, 0.7951104, 0.31804416
28602000, 0.684930816, 0.2739723264
28605600, 0.640631808, 0.2562527232
28609200, 0.629273088, 0.2517092352
28612800, 0.650854656, 0.2603418624
28616400, 0.68720256, 0.274881024
28620000, 0.862126848, 0.3448507392
28623600, 1.180171008, 0.4720684032
28627200, 1.278991872, 0.5115967488
28630800, 1.24377984, 0.497511936
28634400, 1.180171008, 0.4720684032
28638000, 1.196073216, 0.4784292864
28641600, 1.32897024, 0.531588096
28645200, 1.23242112, 0.492968448
28648800, 1.097252352, 0.4389009408
28652400, 0.989344512, 0.3957378048
28656000, 1.024556544, 0.4098226176
28659600, 1.2210624, 0.48842496
28663200, 1.5902208, 0.63608832
28666800, 1.878732288, 0.7514929152
28670400, 1.869645312, 0.7478581248
28674000, 1.665188352, 0.6660753408
28677600, 1.324426752, 0.5297707008
28681200, 0.997295616, 0.3989182464
28684800, 0.811488384, 0.3245953536
28688400, 0.706816512, 0.2827266048
28692000, 0.644913792, 0.2579655168
28695600, 0.631407744, 0.2525630976
28699200, 0.662921856, 0.2651687424
28702800, 0.698937984, 0.2795751936
28706400, 0.902654208, 0.3610616832
28710000, 1.267317504, 0.5069270016
28713600, 1.320216192, 0.5280864768
28717200, 1.178402688, 0.4713610752
28720800, 1.13675904, 0.454703616
28724400, 1.19303424, 0.477213696
28728000, 1.263940992, 0.5055763968
